id,ekegusii,kiswahili,english,source,source_url,source_type
72,"“Naeirwe ebinto bionsi na Tata one; monto onde tari omomanyete Omwana otatiga Tata; na onde tari omomanyete Tata otatiga Omwana, na onde bwensi Omwana agochora komoorokeria.",,"""All things have been committed to me by my Father. No one knows the Son except the Father, and no one knows the Father except the Son and those to whom the Son chooses to reveal him.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
73,"Naeirwe ebinto bionsi na Tata one; monto onde tari omomanyete Omwana gose nere ng’o, otatiga Tata, gose Tata nere ng’o, otatiga Omwana, na onde bwensi Omwana anchire komoorokeria.”",,"""All things have been committed to me by my Father. No one knows who the Son is except the Father, and no one knows who the Father is except the Son and those to whom the Son chooses to reveal him.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
74,“Aya nabatebirie ekero inde asemore.,,"""All this I have spoken while still with you.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
75,"""All this I have told you so that you will not go astray.",,“Amang’ana aya nabatebirie timocha kogochwa.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
76,"""All this I will give you,"" he said, ""if you will bow down and worship me.""",,"akamotebia, “Ebi bionsi ninkoe, koratung’ame na gonsasima.”",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
77,"Daudi agatebia Sulemani, “Aya onsi Omonene nigo andikerete nokoboko kwaye, akanyorokereria buna emeremo yonsi egochia gokoreka yare kobwatekana nomogwekano orwetwe.”",,"""All this,"" David said, ""I have in writing from the hand of the LORD upon me, and he gave me understanding in all the details of the plan.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
78,"“Abaroisia bonsi abang’aini abare ase egati yaino, tiga bache baroisie ebinto bionsi Omonene achikire,",,"""All who are skilled among you are to come and make everything the LORD has commanded:",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
79,"""All who rage against you will surely be ashamed and disgraced; those who oppose you will be as nothing and perish.",,"“Rora, abwo bonsi babagechete mbasookigwe na gotantanigwa; abwo bakobaengereria mbabe bosa basirigwe.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
80,"“Abakungu bao bonsi na abana bao abamura nabairwe ase Abakalidayo, naye omonyene tokorwa ase amaboko abo otooreke, korende omoruoti o Babeli nakobwate; na omochie oyo nosambwe nomorero.”",,"""All your wives and children will be brought out to the Babylonians. You yourself will not escape from their hands but will be captured by the king of Babylon; and this city will be burned down.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
81,"Abalawi baegwe orogongo robebekane norw’abakuani; nigo rorabe nobotambe bwe chimoti chilifu emerongo ebere na isano (25,000), na obogare chimoti chilifu ikomi (10,000). Obotambe bwe chingongo chionsi nigo borabe chimoti chilifu, emerongo ebere na isano (25,000) na obogare chimoti chilifu ikomi (10,000).",,"""Alongside the territory of the priests, the Levites will have an allotment 25,000 cubits long and 10,000 cubits wide. Its total length will be 25,000 cubits and its width 10,000 cubits.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
82,"“Nainwe Abayuda boigo, mwarikeirwe engaki ye rigesa ri’ogokora kwaino, ekero ndasibore abooswa b’abanto baane.",,"""Also for you, Judah, a harvest is appointed.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
83,"“Obaache emeriibo ye chibao chi’emekonge, etano ase okoriiba chibao chie rikere erimo ri’Obomenyo,",,"""Also make crossbars of acacia wood: five for the frames on one side of the tabernacle,",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
84,Inche tindi na komocha. Tingochandekera obogima bwane; tinkobara obogima bwane ng’a negento.,,"""Although I am blameless, I have no concern for myself; I despise my own life.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
85,"“Aye nigo kwarenge omochie otigetwe na kogechwa, monto onde tarenge goeta ime yao, korende bono ningokore obe nobonene goika kare na kare, na aye nobe omochie orarente omogoko ekiaare ase ekiaare.",,"""Although you have been forsaken and hated, with no one traveling through, I will make you the everlasting pride and the joy of all generations.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
86,"Pilato akairaneria, “Inee! Inche n’Omoyahudi nde? Abanto b’egesaku kiao na abakuani abanene bakorentire asende. Inki gwakorete?”",,"""Am I a Jew?"" Pilate replied. ""It was your people and your chief priests who handed you over to me. What is it you have done?""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
87,"Yeso akabatebia, “Inee! Igo mwachire buna mokoimokera omouri nemioro ne chinungu, gocha kong’ira?",,"""Am I leading a rebellion,"" said Jesus, ""that you have come out with swords and clubs to capture me?",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
88,“Inee! Inche nigo inde Nyasae ore ang’e rioka? Tindi Nyasae ore aare boigo?,,"""Am I only a God nearby,"" declares the LORD, ""and not a God far away?",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
89,"Rigereria, Amaria, omokuani omonene, nabatenenere igoro ase amang’ana onsi ay’Omonene; na Sebadia, mosinto o Isumaeli, omonene bw’Abayuda, ere nabatenenere ase amang’ana onsi ay’omoruoti, na Abalawi mbabakorere buna abakonyi baino. Mobe abaremu ase ande onsi mogokora, na Omonene abe amo nabagokora ayare amaronge.”",,"""Amariah the chief priest will be over you in any matter concerning the LORD, and Zebadiah son of Ishmael, the leader of the tribe of Judah, will be over you in any matter concerning the king, and the Levites will serve as officials before you. Act with courage, and may the LORD be with those who do well.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
90,"“Abakori amabe nigo bakonyorekana ase egati y’abanto baane; abwo nigo bagotega buna abategi be chinyoni, nigo bakobeka amareba babwate abanto.",,"""Among my people are wicked men who lie in wait like men who snare birds and like those who set traps to catch men.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
91,"“Naroche oboriri ase ababani ba Samaria, nigo barenge kobana ase erieta ri’enyasae Baali, na gotantania abanto baane Abaisraeli.",,"""Among the prophets of Samaria I saw this repulsive thing: They prophesied by Baal and led my people Israel astray.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
92,“Onye omomenyi omenyete ase egati yaino bwanchete koria Epasaka y’Omonene nigo arakore koreng’ana nemeroberio eria yachigetwe. Mobe nogochika okomo ase omomenyi na ase omobiare.”,,"""'An alien living among you who wants to celebrate the LORD's Passover must do so in accordance with its rules and regulations. You must have the same regulations for the alien and the native-born.'""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
93,"Onye omomenyi omenyete bwoo bwanchete koria Epasaka y’Omonene, ere na abasacha bonsi abare amo nere goika barokigwe. Erio anyare koria Epasaka, na ere abe buna omobiare oino. Korende onde bwensi otarokiri tayeria.",,"""An alien living among you who wants to celebrate the LORD's Passover must have all the males in his household circumcised; then he may take part like one born in the land. No uncircumcised male may eat of it.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
94,Akabatebia: Nomobisa okorete bo. Abasomba bakamoboria: Inee! Norigetie tochie toyasangererie?,,"""'An enemy did this,' he replied. ""The servants asked him, 'Do you want us to go and pull them up?'",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
95,Omonene otebire boigo igoro ya Yesebeli; Chisese inachiriere Yesebeli agwo ase oboremo bwa Yesireeli.,,"""And also concerning Jezebel the LORD says: 'Dogs will devour Jezebel by the wall of Jezreel.'",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
96,“Tobaisa gosoa enyomba y’abanto bagokora omoyega na goikaransa agwo ase okoria na konywa amo nabarabwo.,,"""And do not enter a house where there is feasting and sit down to eat and drink.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
97,"Na bono, inwe oroiboro rw’abanto abanyabibe, mwabeire mamincha y’Omonene, buna chisokoro chiaino chiarenge, na mwagerire Omonene omentire endamwamu yaye ase Abaisraeli.",,"""And here you are, a brood of sinners, standing in the place of your fathers and making the LORD even more angry with Israel.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
98,"“Nimbae abanto baane ogwancherwa ase obosio bw’Abamisiri; ekero moragende, timokogenda more namaboko amasa.",,"""And I will make the Egyptians favorably disposed toward this people, so that when you leave you will not go empty-handed.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
99,"“Ning’umorere abanto b’enyomba ya Daudi, na aba Yerusalemu, omoika bw’amabera na ogosaba. Ekero barandigererie mbarore oyo babetete babe bakondeera, buna omonto okoreera omwana oye omomoima; mbandeere bare nobororo buna obw’omonto okoreera omwana oye omotangi.",,"""And I will pour out on the house of David and the inhabitants of Jerusalem a spirit of grace and supplication. They will look on me, the one they have pierced, and they will mourn for him as one mourns for an only child, and grieve bitterly for him as one grieves for a firstborn son.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
100,"Inche Omonene nigo imanyete emeremo yabo, na ebirengererio biabo. Ninchiche gosangereria abanto b’ebisaku bionsi abagokwana emenwa ao ao, nabarabwo mbache barore obonene bwane.",,"""And I, because of their actions and their imaginations, am about to come and gather all nations and tongues, and they will come and see my glory.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
101,"“Onde bwensi oragere oyomo bw’aba abake abanyegenete akore ebibe, anga mbuya kobua ase omonto oria asungerwe orogena rogosia ase rigoti riaye, na gotugutwa nyancha ime.",,"""And if anyone causes one of these little ones who believe in me to sin, it would be better for him to be thrown into the sea with a large millstone tied around his neck.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
102,"“Omobani karang’aineke akwane ring’ana ri’obobani, rirorio ninche Omonene nang’ainire omobani oyio; nindambore okoboko kwane imoite arue ase egati y’Abaisraeli, abanto baane.",,"""'And if the prophet is enticed to utter a prophecy, I the LORD have enticed that prophet, and I will stretch out my hand against him and destroy him from among my people Israel.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
103,"Bono nigo nacha gokwana aya asore, aye omonene one, ekiagera abanto banyoboirie. Ase igo inche omokungu, omosomba oo, nkarengereria ng’a nkwane naye omoruoti. Ande aye nonkorere aya inche, omosomba oo, nkoboria.",,"""And now I have come to say this to my lord the king because the people have made me afraid. Your servant thought, 'I will speak to the king; perhaps he will do what his servant asks.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
104,"“Ase ayio Farao, rigia omonto ore omomanyi na omong’aini, omobeke igoro y’ense yonsi ya Misiri.",,"""And now let Pharaoh look for a discerning and wise man and put him in charge of the land of Egypt.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
105,Na bono omoyo one oberire ime yane; amatuko ’emechando ambwatereire bokong’u.,,"""And now my life ebbs away; days of suffering grip me.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
106,"Na bono inche nabeire engero egoterwa asebare, ee, nabeire asebare ring’ana rikorabaarwa.",,"""And now their sons mock me in song; I have become a byword among them.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
